n|rsc|org|tag|tagId
918|satisfaction-hosp-general2016|ministry-health|בריאות|--
918|satisfaction-hosp-general2016|ministry-health|בריאות ורווחה|--
918|satisfaction-hosp-general2016|ministry-health|בתי חולים|--
918|satisfaction-hosp-general2016|ministry-health|משרד הבריאות|--
918|satisfaction-hosp-general2016|ministry-health|סקרים|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|בריאות|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|בריאות ורווחה|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|בתי חולים פסיכיאטריים|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|חוויית המטופל|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|משרד הבריאות|--
919|satisfaction-hosp-psychiatry-2015|ministry-health|סקרים|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|בריאות|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|בריאות ורווחה|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|בתי חולים פסיכיאטריים|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|חוויית המטופל|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|משרד הבריאות|--
920|satisfaction-hosp-psychiatry-2017|ministry-health|סקרים|--
921|satisfaction-malrad-2015|ministry-health|בריאות|--
921|satisfaction-malrad-2015|ministry-health|בריאות ורווחה|--
921|satisfaction-malrad-2015|ministry-health|חדרי מיון|--
921|satisfaction-malrad-2015|ministry-health|חווית המטופל|--
921|satisfaction-malrad-2015|ministry-health|מחלקות לרפואה דחופה|--
921|satisfaction-malrad-2015|ministry-health|משרד הבריאות|--
921|satisfaction-malrad-2015|ministry-health|סקרים|--
922|savingsplaninterest|mof|חסכון לכל ילד|--
922|savingsplaninterest|mof|משרד האוצר|--
922|savingsplaninterest|mof|ריבית|--
923|school|israel_mapping_center|המרכז למיפוי ישראל|--
923|school|israel_mapping_center|חינוך ותרבות|--
924|schools|petah-tikva-municipality|אוכלוסיה|--
924|schools|petah-tikva-municipality|בתי ספר|--
925|schoolsmaaleadumim|maaleedumim|בתי ספר|--
925|schoolsmaaleadumim|maaleedumim|חינוך|--
925|schoolsmaaleadumim|maaleedumim|לימודים|--
925|schoolsmaaleadumim|maaleedumim|מעלה אדומים|--
925|schoolsmaaleadumim|maaleedumim|תיכון|--
928|segula|socialequality|בתי|--
928|segula|socialequality|בתי חולים|--
928|segula|socialequality|המשרד|--
928|segula|socialequality|המשרד לשוויון חברתי|--
928|segula|socialequality|הנגשה|--
928|segula|socialequality|וותיקים|--
928|segula|socialequality|ותיקים|--
928|segula|socialequality|זכויות|--
928|segula|socialequality|חברתי|--
928|segula|socialequality|חולים|--
928|segula|socialequality|יחידות|--
928|segula|socialequality|יחידות סגולה|--
928|segula|socialequality|לשוויון|--
928|segula|socialequality|מאגרים|--
928|segula|socialequality|מתנדבים|--
928|segula|socialequality|סגולה|--
929|sekerhashpaotcorona|ministry_of_justice|השפעות קורונה|--
929|sekerhashpaotcorona|ministry_of_justice|משרד המשפטים|--
929|sekerhashpaotcorona|ministry_of_justice|נגיף הקורונה|--
929|sekerhashpaotcorona|ministry_of_justice|סקר שכירות קורונה|--
929|sekerhashpaotcorona|ministry_of_justice|קורונה|--
930|senior_card|socialequality|62|--
930|senior_card|socialequality|67|--
930|senior_card|socialequality|אזרח|--
930|senior_card|socialequality|גברים|--
930|senior_card|socialequality|המשרד|--
930|senior_card|socialequality|המשרד לשוויון חברתי|--
930|senior_card|socialequality|הנפקת תעודה|--
930|senior_card|socialequality|ותיק|--
930|senior_card|socialequality|חברתי|--
930|senior_card|socialequality|כרטיס|--
930|senior_card|socialequality|לשוויון חברתי|--
930|senior_card|socialequality|נשים|--
930|senior_card|socialequality|שוויון|--
930|senior_card|socialequality|תעודת|--
930|senior_card|socialequality|תעודת אזרח ותיק|--
932|servicecontractors|labor|אבטחה|--
932|servicecontractors|labor|ניקיון|--
932|servicecontractors|labor|רישוי קבלני שירות|--
932|servicecontractors|labor|שמירה|--
933|serviceindex|cma|ביטוח|--
933|serviceindex|cma|זמני מענה|--
933|serviceindex|cma|מדד שירות|--
933|serviceindex|cma|נתונים|--
933|serviceindex|cma|רשות שוק ההון|--
933|serviceindex|cma|שביעות רצון|--
936|settlement-2019|lamas|הלשכה המרכזית לסטטיסטיקה|--
936|settlement-2019|lamas|יישובים|--
936|settlement-2019|lamas|ערים|--
937|sewage_budgeting|water_authority|רשות המים|--
938|sewage_donor|water_authority|water|--
938|sewage_donor|water_authority|ביוב|--
938|sewage_donor|water_authority|טיפול בשפכים|--
938|sewage_donor|water_authority|מים|--
938|sewage_donor|water_authority|רשות המים|--
939|sewage_infrastructure_projects|water_authority|ביוב|--
939|sewage_infrastructure_projects|water_authority|רשות המים|--
939|sewage_infrastructure_projects|water_authority|תשתיות|--
940|sewage_owners|water_authority|water|--
940|sewage_owners|water_authority|טיפול בשפכים|--
940|sewage_owners|water_authority|מטש|--
940|sewage_owners|water_authority|מים|--
940|sewage_owners|water_authority|רשות המים|--
941|sfirot|ministry_of_transport|GIS|--
941|sfirot|ministry_of_transport|דרכים|--
941|sfirot|ministry_of_transport|ממג|--
941|sfirot|ministry_of_transport|ספירות תנועה|--
942|sfirot_tnua_2019|lamas|מימון של משרד התחבורה|--
942|sfirot_tnua_2019|lamas|ספירות תנועה|--
943|shamaiim|ministry_of_justice|שמאים מכריעים|--
944|shamaim|ministry_of_justice|משרד המשפטים|--
944|shamaim|ministry_of_justice|שמאי מקרקעין|--
945|shamaim_rechev|ministry_of_transport|כלי רכב|--
945|shamaim_rechev|ministry_of_transport|משרד התחבורה|--
945|shamaim_rechev|ministry_of_transport|רכב|--
945|shamaim_rechev|ministry_of_transport|תחבורה|--
946|shape|israel_mapping_center|דיור|--
947|sharaiim_kadim|ministry_of_justice|בתי הדין השרעיים|--
947|sharaiim_kadim|ministry_of_justice|משרד המשפטים|--
948|sharaim|ministry_of_justice|בתי הדין השרעיים|--
948|sharaim|ministry_of_justice|חוזי נישואין|--
948|sharaim|ministry_of_justice|משרד המשפטים|--
948|sharaim|ministry_of_justice|תיקים|--
950|sheetkshape|israel_mapping_center|דיור|--
950|sheetkshape|israel_mapping_center|המרכז למיפוי ישראל|--
951|shelters-br7|beer-sheva|ביטחון ותשתיות|--
952|sheltersmaaleadumim|maaleedumim|ביטחון|--
952|sheltersmaaleadumim|maaleedumim|חירום|--
952|sheltersmaaleadumim|maaleedumim|מקלטים|--
955|shikumshchunot|ministry_of_housing|מרקם ותיק|--
955|shikumshchunot|ministry_of_housing|משרד הבינוי והשיכון|--
955|shikumshchunot|ministry_of_housing|שיקום|--
955|shikumshchunot|ministry_of_housing|שיקום שכונות חברתי|--
955|shikumshchunot|ministry_of_housing|שיקום שכונות פיזי|--
955|shikumshchunot|ministry_of_housing|שכונות|--
956|shil-leshachot|ministry_of_social_affairs|ייעוץ|--
956|shil-leshachot|ministry_of_social_affairs|ייעוץ לאזרח|--
956|shil-leshachot|ministry_of_social_affairs|שיל|--
957|shinui_mivne|ministry_of_transport|כלי רכב|--
957|shinui_mivne|ministry_of_transport|משרד התחבורה|--
957|shinui_mivne|ministry_of_transport|רכב|--
959|shkifut-2015|ministry_of_education|חינוך|--
960|shkifut-budget-boarding-2016|ministry_of_education|חינוך|--
960|shkifut-budget-boarding-2016|ministry_of_education|מוסדות חינוך|--
960|shkifut-budget-boarding-2016|ministry_of_education|תקציב|--
961|shkifut-budget-cluster-2016|ministry_of_education|אשכול|--
961|shkifut-budget-cluster-2016|ministry_of_education|חינוך|--
961|shkifut-budget-cluster-2016|ministry_of_education|תקציב|--
962|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|גני ילדים|--
962|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|חינוך|--
962|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|תקציב|--
963|shkifut-budget-highschool-2016|ministry_of_education|חינוך|--
963|shkifut-budget-highschool-2016|ministry_of_education|מוסדות_חינוך|--
963|shkifut-budget-highschool-2016|ministry_of_education|תקציב|--
964|shkifut-budget-kindergarten-2016|ministry_of_education|חינוך|--
964|shkifut-budget-kindergarten-2016|ministry_of_education|רשויות_מקומיות|--
964|shkifut-budget-kindergarten-2016|ministry_of_education|תקציב|--
965|shkifut-budget-legal-2016|ministry_of_education|חינוך|--
965|shkifut-budget-legal-2016|ministry_of_education|מעמד_משפטי|--
965|shkifut-budget-legal-2016|ministry_of_education|תקציב|--
966|shkifut-budget-local-2016|ministry_of_education|חינוך|--
966|shkifut-budget-local-2016|ministry_of_education|רשויות מקומיות|--
966|shkifut-budget-local-2016|ministry_of_education|תקציב|--
967|shkifut-budget-middleschool-2016|ministry_of_education|חינוך|--
967|shkifut-budget-middleschool-2016|ministry_of_education|מוסדות_חינוך|--
967|shkifut-budget-middleschool-2016|ministry_of_education|תקציב|--
968|shkifut-budget-school-2016|ministry_of_education|חינוך|--
968|shkifut-budget-school-2016|ministry_of_education|מוסדות חינוך|--
968|shkifut-budget-school-2016|ministry_of_education|תקציב|--
970|shkifut-budget-supervision-2016|ministry_of_education|חינוך|--
970|shkifut-budget-supervision-2016|ministry_of_education|סוג פיקוח|--
970|shkifut-budget-supervision-2016|ministry_of_education|תקציב|--
971|shovim|rabanot|בודק חוץ|--
971|shovim|rabanot|בודק סכינים|--
971|shovim|rabanot|בודק פנים|--
971|shovim|rabanot|מנקר|--
971|shovim|rabanot|ראשר צוות|--
971|shovim|rabanot|שוחט|--
972|simaneymisahr|ministry_of_justice|מסחר|--
973|simcha-2017|socialequality|2017|--
973|simcha-2017|socialequality|המשרד|--
973|simcha-2017|socialequality|המשרד לשוויון חברתי|--
973|simcha-2017|socialequality|חברתי|--
973|simcha-2017|socialequality|לשוויון|--
973|simcha-2017|socialequality|מיזם|--
973|simcha-2017|socialequality|מיזם שמחה|--
973|simcha-2017|socialequality|מיזם שמחה 2017|--
973|simcha-2017|socialequality|שמחה|--
974|sirens-br7|beer-sheva|ביטחון ותשתיות|--
975|siua_kaspi_2017|ministry_of_immigrant_absorption|סיוע כספי|--
975|siua_kaspi_2017|ministry_of_immigrant_absorption|עולים|--
975|siua_kaspi_2017|ministry_of_immigrant_absorption|קליטת עלייה|--
976|siyua|ministry_of_justice|משרד המשפטים|--
977|socharim|ministry_of_transport|כלי רכב|--
977|socharim|ministry_of_transport|משרד התחבורה|--
977|socharim|ministry_of_transport|רכב|--
977|socharim|ministry_of_transport|תחבורה|--
978|social-departments|ministry_of_social_affairs|בריאות ורווחה|--
978|social-departments|ministry_of_social_affairs|משרד העבודה|--
978|social-departments|ministry_of_social_affairs|שירותיים חברתיים|--
979|social_economic_cluster|cio|אשכול|--
979|social_economic_cluster|cio|אשכולות|--
979|social_economic_cluster|cio|חברתי כלכלי|--
979|social_economic_cluster|cio|יישוב|--
979|social_economic_cluster|cio|יישובים|--
979|social_economic_cluster|cio|מועצה|--
979|social_economic_cluster|cio|מועצה אזור|--
979|social_economic_cluster|cio|מועצות אזוריות|--
979|social_economic_cluster|cio|סוציו אקונומי|--
981|social-workers-registration|ministry_of_social_affairs|בריאות ורווחה|--
981|social-workers-registration|ministry_of_social_affairs|עובדים סוציאליים|--
981|social-workers-registration|ministry_of_social_affairs|פנקס|--
981|social-workers-registration|ministry_of_social_affairs|רישום|--
985|special-education-kindergartensmaaleadumim|maaleedumim|גני ילדים|--
985|special-education-kindergartensmaaleadumim|maaleedumim|גני שילוב|--
985|special-education-kindergartensmaaleadumim|maaleedumim|גני תקשורת|--
985|special-education-kindergartensmaaleadumim|maaleedumim|חינוך|--
985|special-education-kindergartensmaaleadumim|maaleedumim|חינוך מיוחד|--
986|special_populations|water_authority|water|--
986|special_populations|water_authority|מים|--
986|special_populations|water_authority|רשות המים|--
987|species|volcaniagri|זני זרעים|--
987|species|volcaniagri|זרעים|--
987|species|volcaniagri|חקלאות|--
988|sport-br7|beer-sheva|פנאי רווחה וספורט|--
989|spring_discharge|water_authority|discharge|--
989|spring_discharge|water_authority|spring|--
989|spring_discharge|water_authority|water|--
989|spring_discharge|water_authority|מים|--
989|spring_discharge|water_authority|מעיין|--
989|spring_discharge|water_authority|ספיקה|--
989|spring_discharge|water_authority|רשות המים|--
990|spring_monthly_volume|water_authority|spring|--
990|spring_monthly_volume|water_authority|volume|--
990|spring_monthly_volume|water_authority|water|--
990|spring_monthly_volume|water_authority|מים|--
990|spring_monthly_volume|water_authority|מעיין|--
990|spring_monthly_volume|water_authority|נפח|--
990|spring_monthly_volume|water_authority|רשות המים|--
991|spring_quality|water_authority|quality|--
991|spring_quality|water_authority|spring|--
991|spring_quality|water_authority|water|--
991|spring_quality|water_authority|water quality|--
991|spring_quality|water_authority|איכות מים|--
991|spring_quality|water_authority|דגימות|--
991|spring_quality|water_authority|יונים ראשיים|--
991|spring_quality|water_authority|מים|--
991|spring_quality|water_authority|מעיין|--
991|spring_quality|water_authority|רשות המים|--
992|springs|water_authority|spring|--
992|springs|water_authority|water|--
992|springs|water_authority|מים|--
992|springs|water_authority|מעיין|--
992|springs|water_authority|רשות המים|--
993|spring_yearly_volume|water_authority|spring|--
993|spring_yearly_volume|water_authority|volume|--
993|spring_yearly_volume|water_authority|water|--
993|spring_yearly_volume|water_authority|מים|--
993|spring_yearly_volume|water_authority|מעיין|--
993|spring_yearly_volume|water_authority|נפח|--
993|spring_yearly_volume|water_authority|רשות המים|--
994|staj|ministry-health|בריאות ורווחה|--
994|staj|ministry-health|הגרלה|--
994|staj|ministry-health|העדפה|--
994|staj|ministry-health|סטאז|--
995|startups-br7|beer-sheva|כלכלה עסקים ויזמות|--
996|stat2017|eca|הוצאה לפועל|--
996|stat2017|eca|מרכז לגביית קנסות|--
997|stat2018|eca|הוצאה לפועל|--
997|stat2018|eca|מרכז לגביית קנסות|--
999|statistical-area-2008|lamas|אוכלוסיה|--
999|statistical-area-2008|lamas|אזורים סטטיסטיים|--
999|statistical-area-2008|lamas|מפקד|--
999|statistical-area-2008|lamas|מפקד 2008|--
999|statistical-area-2008|lamas|שכבה|--
1000|statisticsassigningperformance|ies|אוכלוסיה|--
1000|statisticsassigningperformance|ies|איזורים|--
1000|statisticsassigningperformance|ies|גיל|--
1000|statisticsassigningperformance|ies|דת|--
1000|statisticsassigningperformance|ies|השכלה|--
1000|statisticsassigningperformance|ies|השמות|--
1000|statisticsassigningperformance|ies|מגבלות|--
1000|statisticsassigningperformance|ies|עיסוק|--
1001|statisticsjobsperformance|ies|אוכלוסיה|--
1001|statisticsjobsperformance|ies|אוצר וכלכלה|--
1001|statisticsjobsperformance|ies|איזורים|--
1001|statisticsjobsperformance|ies|הזמנות|--
1001|statisticsjobsperformance|ies|משרות|--
1001|statisticsjobsperformance|ies|עיסוקים|--
1002|stat_n-hoods_table-br7|beer-sheva|אוכלוסייה ודמוגרפיה|--
1003|statreport2016-eca|eca|הוצאה לפועל|--
1003|statreport2016-eca|eca|מרכז לגביית קנסות|--
1004|stats_rish|population_authority|היתר עבודה|--
1004|stats_rish|population_authority|הנפקת רישיונות לזרים|--
1004|stats_rish|population_authority|רישיון לזרים|--
1004|stats_rish|population_authority|רישיונות|--
1005|strat_border|ministry_of_transport|GIS|--
1005|strat_border|ministry_of_transport|חצב|--
1005|strat_border|ministry_of_transport|ממג|--
1005|strat_border|ministry_of_transport|תחבורה|--
1005|strat_border|ministry_of_transport|תכניות אסטרטגיות|--
1006|stream-monitoring|ministry_of_the_environment|הגנת הסביבה|--
1006|stream-monitoring|ministry_of_the_environment|המשרד להגנת הסביבה|--
1006|stream-monitoring|ministry_of_the_environment|נחלים|--
1007|streams|water_authority|streams|--
1007|streams|water_authority|water|--
1007|streams|water_authority|מים|--
1007|streams|water_authority|נחל|--
1007|streams|water_authority|רשות המים|--
1008|street-light-br7|beer-sheva|ביטחון ותשתיות|--
1009|street-namesmaaleadumim|maaleedumim|עירייה|--
1009|street-namesmaaleadumim|maaleedumim|רחובות|--
1009|street-namesmaaleadumim|maaleedumim|שמות רחובות|--
1010|streets-of-the-city-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
1011|studyapplications|ministry_of_justice|לימודים|--
1011|studyapplications|ministry_of_justice|משרד המשפטים|--
1012|subgushallshape|israel_mapping_center|דיור|--
1013|sulfur-oxides|ministry_of_the_environment|זיהום אוויר|--
1013|sulfur-oxides|ministry_of_the_environment|מחצבות|--
1013|sulfur-oxides|ministry_of_the_environment|סביבה|--
1013|sulfur-oxides|ministry_of_the_environment|פליטות|--
1013|sulfur-oxides|ministry_of_the_environment|תעשיה|--
1014|supervisionfiles|ministry_of_justice|משרד המשפטים|--
1014|supervisionfiles|ministry_of_justice|צווי נגישות|--
1015|support|ministry_of_the_environment|סביבה|--
1015|support|ministry_of_the_environment|סיוע כספי|--
1015|support|ministry_of_the_environment|תמיכה|--
1016|surveyers|the_israel_lands_administration|דיור|--
1017|svivaniturmifal|ministry_of_the_environment|משרד להגנת הסביבה|--
1019|synagogues|petah-tikva-municipality|אוכלוסיה|--
1019|synagogues|petah-tikva-municipality|בתי כנסת|--
1019|synagogues|petah-tikva-municipality|עיריית פתח תקוה|--
1020|synagogues-br7|beer-sheva|דת|--
1021|tabbar|interior_affairs|רשויות מקומיות|--
1021|tabbar|interior_affairs|שלטון מקומי|--
1021|tabbar|interior_affairs|תבר|--
1021|tabbar|interior_affairs|תקציב|--
1021|tabbar|interior_affairs|תקציב בלתי רגיל|--
1023|tables|eca|הוצאה לפועל|--
1024|tabu_asset|ministry_of_justice|טאבו|--
1024|tabu_asset|ministry_of_justice|משרד המשפטים|--
1025|tahaz_clusters|ministry_of_transport|אוטובוס|--
1025|tahaz_clusters|ministry_of_transport|ארצי|--
1025|tahaz_clusters|ministry_of_transport|אשכולות|--
1025|tahaz_clusters|ministry_of_transport|חצב|--
1025|tahaz_clusters|ministry_of_transport|נפחי תנועה|--
1025|tahaz_clusters|ministry_of_transport|ספירות נוסעים|--
1025|tahaz_clusters|ministry_of_transport|תחבורה ציבורית|--
1028|talmudiccollege|israel_mapping_center|המרכז למיפוי ישראל|--
1028|talmudiccollege|israel_mapping_center|חינוך ותרבות|--
1029|tashlumim_2018|ministry_of_immigrant_absorption|אוכלוסייה|--
1029|tashlumim_2018|ministry_of_immigrant_absorption|סיוע כספי|--
1029|tashlumim_2018|ministry_of_immigrant_absorption|עלייה|--
1029|tashlumim_2018|ministry_of_immigrant_absorption|קליטה|--
1030|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|אוכלוסייה|--
1030|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|סיוע כספי|--
1030|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|עלייה|--
1030|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|קליטה|--
1030|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|תושבים חוזרים|--
1032|tatal|iplan|ותל|--
1032|tatal|iplan|לאומית|--
1032|tatal|iplan|מינהל התכנון|--
1032|tatal|iplan|תכנון|--
1032|tatal|iplan|תכנית|--
1032|tatal|iplan|תכנית תשתיות לאומית|--
1032|tatal|iplan|תשתיות|--
1032|tatal|iplan|תתל|--
1033|tavlat-simlei-averot|ministry_of_transport|משטרת ישראל|--
1033|tavlat-simlei-averot|ministry_of_transport|משרד התחבורה|--
1033|tavlat-simlei-averot|ministry_of_transport|שיטת הניקוד|--
1034|tavsagol-br7|beer-sheva|כלכלה עסקים ויזמות|--
1035|taxi-stations-br7|beer-sheva|תחבורה|--
1036|taz_jer_pop_type|ministry_of_transport|ירושלים|--
1036|taz_jer_pop_type|ministry_of_transport|סוג אוכלוסיה|--
1037|taz_mot_rate_2040|ministry_of_transport|2040|--
1037|taz_mot_rate_2040|ministry_of_transport|GIS|--
1037|taz_mot_rate_2040|ministry_of_transport|אזורי תנועה|--
1037|taz_mot_rate_2040|ministry_of_transport|ממג|--
1037|taz_mot_rate_2040|ministry_of_transport|רמת מינוע|--
1038|taz_north_popdens_2016|ministry_of_transport|2016|--
1038|taz_north_popdens_2016|ministry_of_transport|GIS|--
1038|taz_north_popdens_2016|ministry_of_transport|ממג|--
1038|taz_north_popdens_2016|ministry_of_transport|צפון|--
1038|taz_north_popdens_2016|ministry_of_transport|צפיפות אוכלוסיה|--
1039|taz_ta_popdens_2017|ministry_of_transport|2017|--
1039|taz_ta_popdens_2017|ministry_of_transport|GIS|--
1039|taz_ta_popdens_2017|ministry_of_transport|מטרופולין תל אביב|--
1039|taz_ta_popdens_2017|ministry_of_transport|ממג|--
1039|taz_ta_popdens_2017|ministry_of_transport|צפיפות אוכלוסיה|--
1040|tender-br7|beer-sheva|עירייה|--
1041|tenders|governmentprocurementadministration|חשב כללי|--
1041|tenders|governmentprocurementadministration|מינהל הרכש|--
1041|tenders|governmentprocurementadministration|מכרז|--
1041|tenders|governmentprocurementadministration|מכרזים|--
1041|tenders|governmentprocurementadministration|מרכבה|--
1041|tenders|governmentprocurementadministration|רכש|--
1041|tenders|governmentprocurementadministration|תקציב|--
1042|teunot_2017|lamas|הלשכה המרכזית לסטטיסטיקה|--
1042|teunot_2017|lamas|תאונות דרכים|--
1042|teunot_2017|lamas|תחבורה|--
1043|teunot2019|lamas|נתוני הלמס|--
1043|teunot2019|lamas|תאונות דרכים|--
1043|teunot2019|lamas|תחבורה|--
1044|teunot2022|lamas|נתוני הלמס|--
1044|teunot2022|lamas|תאונות דרכים|--
1044|teunot2022|lamas|תחבורה|--
1045|tichnun-pituah|ministry_of_housing|פיתוח|--
1045|tichnun-pituah|ministry_of_housing|שיווק ובניה|--
1046|tikufim-2021|ministry_of_transport|משרד התחבורה|--
1046|tikufim-2021|ministry_of_transport|תחבורה|--
1046|tikufim-2021|ministry_of_transport|תחבורה ציבורית|--
1047|tikufim_station_2022|ministry_of_transport|משרד התחבורה|--
1047|tikufim_station_2022|ministry_of_transport|תחבורה ציבורית|--
1048|tipathlav|maaleedumim|בדיקות|--
1048|tipathlav|maaleedumim|בריאות|--
1048|tipathlav|maaleedumim|הגיל הרך|--
1048|tipathlav|maaleedumim|התפתחות|--
1048|tipathlav|maaleedumim|ילדים|--
1048|tipathlav|maaleedumim|רפואה|--
1050|tlzgizanut|ministry_of_justice|גזענות|--
1050|tlzgizanut|ministry_of_justice|היחידה למאבק בגזענות|--
1050|tlzgizanut|ministry_of_justice|משרד המשפטים|--
1051|tma|iplan|מגורים|--
1051|tma|iplan|מינהל התכנון|--
1051|tma|iplan|שטחים פתוחים|--
1051|tma|iplan|תכנון|--
1051|tma|iplan|תכניות מתאר ארציות|--
1051|tma|iplan|תכנית|--
1051|tma|iplan|תכנית מתאר|--
1051|tma|iplan|תכנית מתאר ארצית|--
1051|tma|iplan|תמא|--
1051|tma|iplan|תשתיות|--
1052|tma_23|ministry_of_transport|23|--
1052|tma_23|ministry_of_transport|GIS|--
1052|tma_23|ministry_of_transport|ממג|--
1052|tma_23|ministry_of_transport|מסילות ברזל|--
1052|tma_23|ministry_of_transport|תמא|--
1053|tma_23a4_dipo|ministry_of_transport|GIS|--
1053|tma_23a4_dipo|ministry_of_transport|דיפו|--
1053|tma_23a4_dipo|ministry_of_transport|חצב|--
1053|tma_23a4_dipo|ministry_of_transport|מטרופולין תל אביב|--
1053|tma_23a4_dipo|ministry_of_transport|ממג|--
1053|tma_23a4_dipo|ministry_of_transport|מתען|--
1053|tma_23a4_dipo|ministry_of_transport|תמא 23 א 4|--
1054|tma_23a4_lines|ministry_of_transport|GIS|--
1054|tma_23a4_lines|ministry_of_transport|חצב|--
1054|tma_23a4_lines|ministry_of_transport|מטרופולין תל אביב|--
1054|tma_23a4_lines|ministry_of_transport|ממג|--
1054|tma_23a4_lines|ministry_of_transport|מתען|--
1054|tma_23a4_lines|ministry_of_transport|קווים|--
1054|tma_23a4_lines|ministry_of_transport|תמא 23 א 4|--
1055|tma_3|ministry_of_transport|GIS|--
1055|tma_3|ministry_of_transport|דרכים|--
1055|tma_3|ministry_of_transport|ממג|--
1055|tma_3|ministry_of_transport|קומפילציית דרכים|--
1055|tma_3|ministry_of_transport|תמא|--
1056|tma_3_plans|ministry_of_transport|GIS|--
1056|tma_3_plans|ministry_of_transport|דרכים|--
1056|tma_3_plans|ministry_of_transport|ממג|--
1056|tma_3_plans|ministry_of_transport|תמא|--
1057|tma_3_points|ministry_of_transport|GIS|--
1057|tma_3_points|ministry_of_transport|חצב|--
1057|tma_3_points|ministry_of_transport|מחלפים|--
1057|tma_3_points|ministry_of_transport|ממג|--
1057|tma_3_points|ministry_of_transport|תחבורה|--
1057|tma_3_points|ministry_of_transport|תמא|--
1057|tma_3_points|ministry_of_transport|תמא 3|--
1058|tma_42|ministry_of_transport|GIS|--
1058|tma_42|ministry_of_transport|חצב|--
1058|tma_42|ministry_of_transport|ממג|--
1058|tma_42|ministry_of_transport|תחבורה|--
1058|tma_42|ministry_of_transport|תמא 42|--
1059|tmm|iplan|ייעודי קרקע|--
1059|tmm|iplan|מגורים|--
1059|tmm|iplan|מחוז|--
1059|tmm|iplan|מינהל התכנון|--
1059|tmm|iplan|שטחים פתוחים|--
1059|tmm|iplan|תכנון|--
1059|tmm|iplan|תכניות מתאר מחוזיות|--
1059|tmm|iplan|תכנית|--
1059|tmm|iplan|תכנית מתאר|--
1059|tmm|iplan|תכנית מתאר מחוזית|--
1059|tmm|iplan|תממ|--
1061|tochniyot|ministry_of_education|חינוך|--
1062|tourism1617|ministry_of_transport|הרגלי נסיעה|--
1062|tourism1617|ministry_of_transport|תיירות|--
1063|tour-operator|ministry_of_tourism|מארגנים|--
1063|tour-operator|ministry_of_tourism|משרד התיירות|--
1063|tour-operator|ministry_of_tourism|תיירות|--
1064|tovin|ministry_of_justice|מנהל הטובין|--
1064|tovin|ministry_of_justice|משרד המשפטים|--
1064|tovin|ministry_of_justice|סימני מסחר|--
1065|tozeret|ministry_of_transport|כלי רכב|--
1065|tozeret|ministry_of_transport|משרד התחבורה|--
1065|tozeret|ministry_of_transport|רכב|--
1066|tqar|ministry_of_transport|מבחן נהיגה עיוני|--
1066|tqar|ministry_of_transport|משרד התחבורה|--
1066|tqar|ministry_of_transport|שאלות תאוריה|--
1067|tqar_a3|ministry_of_transport|מבחן נהיגה|--
1067|tqar_a3|ministry_of_transport|משרד התחבורה|--
1067|tqar_a3|ministry_of_transport|שאלות תאוריה|--
1068|tqen|ministry_of_transport|מבחן נהיגה עיוני|--
1068|tqen|ministry_of_transport|משרד התחבורה|--
1068|tqen|ministry_of_transport|שאלות תאוריה|--
1069|tqes|ministry_of_transport|מבחן נהיגה עיוני|--
1069|tqes|ministry_of_transport|משרד התחבורה|--
1069|tqes|ministry_of_transport|שאלות תאוריה|--
1070|tqfr|ministry_of_transport|מבחן נהיגה עיוני|--
1070|tqfr|ministry_of_transport|משרד התחבורה|--
1070|tqfr|ministry_of_transport|שאלות תאוריה|--
1071|tqhe|ministry_of_transport|מבחן נהיגה עיוני|--
1071|tqhe|ministry_of_transport|משרד התחבורה|--
1071|tqhe|ministry_of_transport|עיוני|--
1071|tqhe|ministry_of_transport|שאלות תאוריה|--
1071|tqhe|ministry_of_transport|תיאוריה|--
1072|tq_he_a3|ministry_of_transport|מבחן נהיגה עיוני|--
1072|tq_he_a3|ministry_of_transport|משרד התחבורה|--
1072|tq_he_a3|ministry_of_transport|שאלות תאוריה|--
1073|tqru|ministry_of_transport|מבחן נהיגה עיוני|--
1073|tqru|ministry_of_transport|משרד התחבורה|--
1073|tqru|ministry_of_transport|שאלות תאוריה|--
1075|traffic_authority|ministry_of_transport|בטיחות בדרכים|--
1075|traffic_authority|ministry_of_transport|זכות דרך|--
1075|traffic_authority|ministry_of_transport|חצב|--
1075|traffic_authority|ministry_of_transport|משרד התחבורה|--
