n|rsc|org|tag|tagId
493|housingunits-planning-inventory|the_israel_lands_administration|רשות מקרקעי ישראל|--
494|hoze_zhut|ministry_of_transport|GIS|--
494|hoze_zhut|ministry_of_transport|דרך|--
494|hoze_zhut|ministry_of_transport|זכות|--
494|hoze_zhut|ministry_of_transport|חוצה ישראל|--
494|hoze_zhut|ministry_of_transport|כביש|--
494|hoze_zhut|ministry_of_transport|ממג|--
498|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|הדלת נרות|--
498|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|חיונך ותרבות|--
498|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|שבת|--
499|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|דת|--
499|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|הדלקת נרות|--
499|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|חינוך ותרבות|--
499|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|שבת|--
500|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|מוסדות לימוד|--
500|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|סטודנט|--
500|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|סטודנטים|--
500|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|עולים|--
500|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|תואר אקדמי|--
501|https-goo-gl-u7v4qv|haifa|אוכלוסיה|--
501|https-goo-gl-u7v4qv|haifa|חינוך ותרבות|--
501|https-goo-gl-u7v4qv|haifa|חיפה|--
501|https-goo-gl-u7v4qv|haifa|מתקני ספורט|--
502|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקי מדינת ישראל|--
502|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקים|--
502|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חקיקה|--
502|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|כנסת|--
502|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|משפטים|--
503|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|אוכלוסיה|--
503|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|חתונה|--
503|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נישואין|--
503|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נרשמים לנישואין|--
503|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|שירותי דת|--
504|https-www-cbs-gov-il-he-mediarelease-doclib-2019-057-24_19_057t1-xlsx|ministry-health|אוכלוסיה|--
504|https-www-cbs-gov-il-he-mediarelease-doclib-2019-057-24_19_057t1-xlsx|ministry-health|כלכלה|--
505|https-www-data-gov-il-dataset-682|water_authority|Kineret|--
505|https-www-data-gov-il-dataset-682|water_authority|level|--
505|https-www-data-gov-il-dataset-682|water_authority|water|--
505|https-www-data-gov-il-dataset-682|water_authority|הידרומטריה|--
505|https-www-data-gov-il-dataset-682|water_authority|כנרת|--
505|https-www-data-gov-il-dataset-682|water_authority|מים|--
505|https-www-data-gov-il-dataset-682|water_authority|מפלס|--
505|https-www-data-gov-il-dataset-682|water_authority|רשות המים|--
506|https-www-data-gov-il-dataset-683|water_authority|dead sea|--
506|https-www-data-gov-il-dataset-683|water_authority|level|--
506|https-www-data-gov-il-dataset-683|water_authority|water|--
506|https-www-data-gov-il-dataset-683|water_authority|הידרומטריה|--
506|https-www-data-gov-il-dataset-683|water_authority|ים המלח|--
506|https-www-data-gov-il-dataset-683|water_authority|מים|--
506|https-www-data-gov-il-dataset-683|water_authority|מפלס|--
506|https-www-data-gov-il-dataset-683|water_authority|רשות המים|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|אכיפה|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|כבישים|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מהירות|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מצלמה|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|רמזור|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תחבורה|--
507|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תנועה|--
508|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|אכיפה|--
508|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|השבתה|--
508|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|חנייה|--
508|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|כלי רכב|--
508|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|משטרה|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|אוכלוסיה|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|חיפה|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|חניה יומית|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|מדחנים|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|רחובות|--
509|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|תחבורה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|אוכלוסיה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|איכות הסביבה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|ארנונה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|חיפה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|סביבה|--
510|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|שומה|--
511|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|בתי מלון|--
511|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|חיפה|--
511|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|תיירות|--
513|hydro_station|water_authority|water|--
513|hydro_station|water_authority|הידרומטריה|--
513|hydro_station|water_authority|מים|--
513|hydro_station|water_authority|רשות המים|--
513|hydro_station|water_authority|תחנה הידרומטרית|--
516|ica-changes|ministry_of_justice|חברות|--
516|ica-changes|ministry_of_justice|משרד המשפטים|--
516|ica-changes|ministry_of_justice|שינויים|--
516|ica-changes|ministry_of_justice|שינויים בחברות|--
516|ica-changes|ministry_of_justice|שינויים בתאגידים|--
516|ica-changes|ministry_of_justice|תאגידים|--
517|ica_companies|ministry_of_justice|חברות|--
517|ica_companies|ministry_of_justice|משפטים|--
517|ica_companies|ministry_of_justice|משרד המשפטים|--
518|ica_partnerships|ministry_of_justice|משרד המשפטים|--
519|idea|ministry_of_exterior|כותרים|--
519|idea|ministry_of_exterior|משרד החוץ|--
519|idea|ministry_of_exterior|ספריה|--
520|idg-platform|socialequality|דיגיטלית|--
520|idg-platform|socialequality|המשרד|--
520|idg-platform|socialequality|השרד לשוויון חברתי|--
520|idg-platform|socialequality|חברתי|--
520|idg-platform|socialequality|ישראל|--
520|idg-platform|socialequality|ישראל דיגיטלית|--
520|idg-platform|socialequality|לשוויון|--
520|idg-platform|socialequality|פלטפורמות|--
520|idg-platform|socialequality|פלטפורמות רוחביות|--
520|idg-platform|socialequality|קול|--
520|idg-platform|socialequality|קול קורא|--
520|idg-platform|socialequality|קורא|--
520|idg-platform|socialequality|רוחביות|--
520|idg-platform|socialequality|רשויות|--
520|idg-platform|socialequality|תקצוב|--
521|import_quotas|moital|יבוא|--
521|import_quotas|moital|כלכלה|--
521|import_quotas|moital|מוצרי מזון|--
521|import_quotas|moital|מכסות|--
522|ims_stat|ministry_of_transport|gis|--
522|ims_stat|ministry_of_transport|השרות המטאורולוגי|--
522|ims_stat|ministry_of_transport|חצב|--
522|ims_stat|ministry_of_transport|מגבלות בניה|--
522|ims_stat|ministry_of_transport|ממג|--
522|ims_stat|ministry_of_transport|תחנות|--
523|industrial|ministry_of_transport|GIS|--
523|industrial|ministry_of_transport|חצב|--
523|industrial|ministry_of_transport|ממג|--
523|industrial|ministry_of_transport|תעסוקה|--
523|industrial|ministry_of_transport|תעשיה|--
524|industrialareas|ministry_of_the_environment|סביבה|--
524|industrialareas|ministry_of_the_environment|תעשייה|--
525|industrial-zones-info|moital|איזורי תעשייה|--
525|industrial-zones-info|moital|כלכלה|--
525|industrial-zones-info|moital|תעשייה|--
527|installed-filters|ministry_of_the_environment|זיהום אויר|--
527|installed-filters|ministry_of_the_environment|כלי רכב|--
527|installed-filters|ministry_of_the_environment|סביבה|--
528|insurance|cma|אוצר וכלכלה|--
528|insurance|cma|ביטוח|--
528|insurance|cma|גופים מוסדיים|--
528|insurance|cma|דיווח חודשי|--
528|insurance|cma|דמי ניהול|--
528|insurance|cma|יתרת נכסים|--
528|insurance|cma|מדד|--
528|insurance|cma|רשות שוק ההון|--
528|insurance|cma|תשואה|--
529|interchange_areas|ministry_of_transport|gis|--
529|interchange_areas|ministry_of_transport|חצב|--
529|interchange_areas|ministry_of_transport|מחלפים|--
529|interchange_areas|ministry_of_transport|ממג|--
529|interchange_areas|ministry_of_transport|רמפות|--
529|interchange_areas|ministry_of_transport|שטחים כלואים|--
529|interchange_areas|ministry_of_transport|תשתית תחבורתית|--
530|intershiplabs|ministry-health|בריאות|--
530|intershiplabs|ministry-health|בריאות ורווחה|--
530|intershiplabs|ministry-health|התמחות|--
530|intershiplabs|ministry-health|מוסדות רפואיים|--
530|intershiplabs|ministry-health|מעבדות|--
530|intershiplabs|ministry-health|משרד הבריאות|--
531|ipc|ministry_of_justice|משרד המשפטים|--
531|ipc|ministry_of_justice|סיווגי IPC|--
532|iplan-itur-tochnit|iplan|מידע סטטוטורי|--
532|iplan-itur-tochnit|iplan|מינהל התכנון|--
532|iplan-itur-tochnit|iplan|משרד האוצר|--
532|iplan-itur-tochnit|iplan|סביבה|--
532|iplan-itur-tochnit|iplan|סמכות ארצית|--
532|iplan-itur-tochnit|iplan|סמכות מחוזית|--
532|iplan-itur-tochnit|iplan|תכנון|--
532|iplan-itur-tochnit|iplan|תכניות|--
532|iplan-itur-tochnit|iplan|תכניות מפורטות|--
532|iplan-itur-tochnit|iplan|תכניות מתאר|--
533|israel-dialing-plan|tikshoret|מספור שירותי טלפוניה|--
533|israel-dialing-plan|tikshoret|משרד התקשורת|--
534|israel_fire_rescue_stations|firefightingcommission|כיבוי|--
534|israel_fire_rescue_stations|firefightingcommission|מיקום|--
534|israel_fire_rescue_stations|firefightingcommission|מיקומי|--
534|israel_fire_rescue_stations|firefightingcommission|תחנה|--
535|israel-numbering-plan|tikshoret|מספור שירותי טלפוניה|--
535|israel-numbering-plan|tikshoret|משרד התקשורת|--
536|israel_rain_areas_for_planning|iplan|גשם|--
536|israel_rain_areas_for_planning|iplan|הצפות|--
536|israel_rain_areas_for_planning|iplan|מים|--
536|israel_rain_areas_for_planning|iplan|מסמך ניהול נגר|--
536|israel_rain_areas_for_planning|iplan|נגר|--
536|israel_rain_areas_for_planning|iplan|נגר עילי|--
536|israel_rain_areas_for_planning|iplan|ניהול נגר|--
536|israel_rain_areas_for_planning|iplan|ניקוז|--
536|israel_rain_areas_for_planning|iplan|תכנון|--
537|israel-streets-synom|population_authority|אוכלוסיה|--
537|israel-streets-synom|population_authority|סינונימי|--
537|israel-streets-synom|population_authority|רחוב|--
537|israel-streets-synom|population_authority|רחובות|--
537|israel-streets-synom|population_authority|רחובות בישראל|--
538|isreal_fire_rescue_gis|firefightingcommission|כבאות והצלה|--
538|isreal_fire_rescue_gis|firefightingcommission|מחוזות|--
538|isreal_fire_rescue_gis|firefightingcommission|תחנות אזוריות|--
539|items-appproved-by-personal-import|tikshoret|יבוא ציוד|--
539|items-appproved-by-personal-import|tikshoret|מכס|--
539|items-appproved-by-personal-import|tikshoret|מסלול|--
539|items-appproved-by-personal-import|tikshoret|משרד התקשורת|--
539|items-appproved-by-personal-import|tikshoret|ציוד אלחוטי|--
539|items-appproved-by-personal-import|tikshoret|ציוד קצה|--
540|items-that-not-approved-by-personal-import|tikshoret|יבוא ציוד|--
540|items-that-not-approved-by-personal-import|tikshoret|מכס|--
540|items-that-not-approved-by-personal-import|tikshoret|מסלול|--
540|items-that-not-approved-by-personal-import|tikshoret|משרד התקשורת|--
540|items-that-not-approved-by-personal-import|tikshoret|ציוד אלחוטי|--
540|items-that-not-approved-by-personal-import|tikshoret|ציוד קצה|--
541|itzumim|labor|משרד העבודה|--
541|itzumim|labor|עיצומים כספיים|--
542|ivf|ministry-health|בריאות|--
542|ivf|ministry-health|בריאות ורווחה|--
542|ivf|ministry-health|משרד הבריאות|--
543|ivflist|ministry-health|IVF|--
543|ivflist|ministry-health|הפריה חוץ גופי|--
544|jobmarketpulse|ies|אבטלה|--
544|jobmarketpulse|ies|אוכלוסיה|--
544|jobmarketpulse|ies|אוצר וכלכלה|--
544|jobmarketpulse|ies|דורשי עבודה|--
544|jobmarketpulse|ies|שוק עבודה|--
544|jobmarketpulse|ies|תעסוקה|--
545|jobs-br7|beer-sheva|עירייה|--
546|jobseekersdata|ies|אבטלה|--
