n|rsc|org|tag|tagId
481|gis-_|ministry_of_housing|מחיר למשתכן|--
481|gis-_|ministry_of_housing|משרד הבינוי והשיכון|--
481|gis-_|ministry_of_housing|שיקום שכונות|--
481|gis-_|ministry_of_housing|שכבה|--
481|gis-_|ministry_of_housing|שכבות|--
482|gis_shiput-br7|beer-sheva|באר שבע|--
482|gis_shiput-br7|beer-sheva|שכבת השטח המוניציפלי|--
483|gis_urban_renewal|ministry_of_housing|GIS|--
483|gis_urban_renewal|ministry_of_housing|התחדשות עירונית|--
483|gis_urban_renewal|ministry_of_housing|משרד הבינוי והשיכון|--
483|gis_urban_renewal|ministry_of_housing|פינוי בינוי|--
483|gis_urban_renewal|ministry_of_housing|תכנית מתאר|--
484|gizanut|ministry_of_justice|גזענות|--
484|gizanut|ministry_of_justice|מניעת גזענות|--
485|govdecisions2016|pmo|אוכלוסיה|--
485|govdecisions2016|pmo|אוצר וכלכלה|--
485|govdecisions2016|pmo|אנרגיה ומים|--
485|govdecisions2016|pmo|ביצוע|--
485|govdecisions2016|pmo|בקרה|--
485|govdecisions2016|pmo|בריאות ורווחה|--
485|govdecisions2016|pmo|דוחות ביקורת|--
485|govdecisions2016|pmo|דיווח|--
485|govdecisions2016|pmo|דיור|--
485|govdecisions2016|pmo|החלטות ממשלה|--
485|govdecisions2016|pmo|חינוך ותרבות|--
485|govdecisions2016|pmo|מעקב|--
485|govdecisions2016|pmo|משפט|--
485|govdecisions2016|pmo|סביבה|--
485|govdecisions2016|pmo|שקיפות|--
485|govdecisions2016|pmo|תחבורה|--
485|govdecisions2016|pmo|תיירות|--
486|goverment-domesticdebt|mof|איגרת|--
486|goverment-domesticdebt|mof|החלף|--
486|goverment-domesticdebt|mof|הנפקה|--
486|goverment-domesticdebt|mof|הפוך|--
486|goverment-domesticdebt|mof|השאלות|--
486|goverment-domesticdebt|mof|לא סחירה|--
486|goverment-domesticdebt|mof|מכרז|--
486|goverment-domesticdebt|mof|מסחר|--
486|goverment-domesticdebt|mof|סחירה|--
486|goverment-domesticdebt|mof|פדיונות|--
486|goverment-domesticdebt|mof|פירעונות|--
486|goverment-domesticdebt|mof|שוק מקומי|--
488|greenbuildings|ministry_of_the_environment|אנרגיה|--
488|greenbuildings|ministry_of_the_environment|בנייה ירוקה|--
488|greenbuildings|ministry_of_the_environment|הגנת הסביבה|--
488|greenbuildings|ministry_of_the_environment|סביבה|--
488|greenbuildings|ministry_of_the_environment|שטחים בנויים|--
489|greenkd|ministry_of_the_environment|גני ילדים|--
489|greenkd|ministry_of_the_environment|חינוך|--
489|greenkd|ministry_of_the_environment|סביבה|--
490|greenschools|ministry_of_the_environment|הגנת הסביבה|--
490|greenschools|ministry_of_the_environment|מוסדות חינוך|--
490|greenschools|ministry_of_the_environment|עיר ירוקה|--
491|gsa|mof|חברות ממשלתיות|--
492|hafradat-psolet|ministry_of_the_environment|סביבה|--
494|hagbalat_recall|ministry_of_transport|כלי רכב|--
494|hagbalat_recall|ministry_of_transport|משרד התחבורה|--
494|hagbalat_recall|ministry_of_transport|רכב|--
494|hagbalat_recall|ministry_of_transport|תחבורה|--
495|hakirot|ministry_of_justice|רשימת משרד חקירות|--
496|halicim_bateydin|ministry_of_justice|הליכי בתי הדין|--
496|halicim_bateydin|ministry_of_justice|משרד המשפטים|--
496|halicim_bateydin|ministry_of_justice|סמני מסחר|--
496|halicim_bateydin|ministry_of_justice|פטנטים|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|EPD|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|LCA|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|PEF|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|המידרך|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|השפעות סביבתיות|--
497|hamidrach_products_lca_environmental_impact_reports|ministry_of_the_environment|פחמן|--
498|hasmachottoveim|ministry_of_justice|הסמכות תובעים|--
498|hasmachottoveim|ministry_of_justice|הסמכת תובעים|--
498|hasmachottoveim|ministry_of_justice|משרד המשפטים|--
498|hasmachottoveim|ministry_of_justice|תובעים|--
499|hativot-nof|ministry_of_the_environment|בעלי חיים|--
499|hativot-nof|ministry_of_the_environment|הגנת הסביבה|--
499|hativot-nof|ministry_of_the_environment|מורשת|--
499|hativot-nof|ministry_of_the_environment|נוף|--
499|hativot-nof|ministry_of_the_environment|סביבה|--
499|hativot-nof|ministry_of_the_environment|צמחיה|--
499|hativot-nof|ministry_of_the_environment|רגישות|--
499|hativot-nof|ministry_of_the_environment|שטחים פתוחים|--
500|hatkana_nekudat_igun|ministry_of_transport|כלי רכב|--
500|hatkana_nekudat_igun|ministry_of_transport|משרד התחבורה|--
500|hatkana_nekudat_igun|ministry_of_transport|רכב|--
500|hatkana_nekudat_igun|ministry_of_transport|תחבורה|--
501|hayalim|labor|חיילים|--
501|hayalim|labor|חיילים משוחררים|--
501|hayalim|labor|קורסים|--
503|health-br7|beer-sheva|בריאות ורפואה|--
504|health-organizations|ministry-health|עמותות|--
505|health-quality-measurement-family-care-center|ministry-health|טיפות חלב|--
505|health-quality-measurement-family-care-center|ministry-health|מדדי איכות|--
506|health-quality-measurement-general-hospitalization|ministry-health|אישפוז כללי|--
506|health-quality-measurement-general-hospitalization|ministry-health|מדדי איכות|--
507|health-quality-measurement-geriatric|ministry-health|גריאטריה|--
507|health-quality-measurement-geriatric|ministry-health|מדדי איכות|--
508|health-quality-measurement-mental-health|ministry-health|בריאות הנפש|--
508|health-quality-measurement-mental-health|ministry-health|מדדי איכות|--
509|health-quality-measurement-pre-hospital|ministry-health|מדדי איכות|--
509|health-quality-measurement-pre-hospital|ministry-health|פרה הוספיטל|--
510|heavy-truck|ministry_of_transport|כלי רכב|--
510|heavy-truck|ministry_of_transport|משרד התחבורה|--
510|heavy-truck|ministry_of_transport|רכב|--
510|heavy-truck|ministry_of_transport|תחבורה|--
512|hekdeshot|ministry_of_justice|הקדש|--
512|hekdeshot|ministry_of_justice|הקדש ציבורי|--
512|hekdeshot|ministry_of_justice|הקדשות|--
512|hekdeshot|ministry_of_justice|הקדשות ציבוריים|--
512|hekdeshot|ministry_of_justice|משרד המשפטים|--
513|hekdeshot1|rabinical_court|הקדשות|--
514|helipad|ministry_of_transport|gis|--
514|helipad|ministry_of_transport|בתי חולים|--
514|helipad|ministry_of_transport|חצב|--
514|helipad|ministry_of_transport|מנחתים|--
515|hidrograph|water_authority|discharge|--
515|hidrograph|water_authority|water|--
515|hidrograph|water_authority|הידרומטריה|--
515|hidrograph|water_authority|מים|--
515|hidrograph|water_authority|ספיקה|--
515|hidrograph|water_authority|רשות המים|--
515|hidrograph|water_authority|תחנה הידרומטרית|--
516|highwayparkinglots|israel_mapping_center|המרכז למיפוי ישראל|--
517|hisoricalmaxdischarge|water_authority|discharge|--
517|hisoricalmaxdischarge|water_authority|water|--
517|hisoricalmaxdischarge|water_authority|הידרומטריה|--
517|hisoricalmaxdischarge|water_authority|מים|--
517|hisoricalmaxdischarge|water_authority|ספיקה|--
517|hisoricalmaxdischarge|water_authority|רשות המים|--
517|hisoricalmaxdischarge|water_authority|תחנה הידרומטרית|--
518|hitkadmuthabnia|ministry_of_housing|שיווק ובניה|--
519|hiv|ministry-health|איידס|--
519|hiv|ministry-health|בריאות|--
519|hiv|ministry-health|בריאות ורווחה|--
519|hiv|ministry-health|משרד הבריאות|--
522|hmo-companies|social_security|בריאות ורווחה|--
522|hmo-companies|social_security|קופת חולים|--
523|hmo_companies2014|social_security|בריאות ורווחה|--
523|hmo_companies2014|social_security|קופת חולים|--
524|hmomaaleadumim|maaleedumim|בריאות|--
524|hmomaaleadumim|maaleedumim|קופות חולים|--
524|hmomaaleadumim|maaleedumim|רופאים|--
524|hmomaaleadumim|maaleedumim|רפואה|--
524|hmomaaleadumim|maaleedumim|תרופות|--
526|hofesh|ministry_of_justice|חופש המידע|--
526|hofesh|ministry_of_justice|משרד המשפטים|--
527|hofesh_hameida|ministry_of_justice|משרד המשפטים|--
527|hofesh_hameida|ministry_of_justice|תלונות חופש המידע|--
528|hof-naki|ministry_of_the_environment|סביבה|--
529|hokrim|ministry_of_justice|חוקרים|--
530|holidaysinisrael|ministry_of_tourism|משרד התיירות|--
530|holidaysinisrael|ministry_of_tourism|תיירות|--
531|holocaust-survivors-right-bureaus|holocaust_survivors_rights|זכויות ניצולי שואה|--
531|holocaust-survivors-right-bureaus|holocaust_survivors_rights|לשכות|--
531|holocaust-survivors-right-bureaus|holocaust_survivors_rights|ניצולי שואה|--
531|holocaust-survivors-right-bureaus|holocaust_survivors_rights|קבלת קהל|--
532|honoraryconsuls|ministry_of_exterior|משרד החוץ|--
532|honoraryconsuls|ministry_of_exterior|קונסול כבוד|--
534|hostelsgis|ministry_of_housing|בינוי|--
534|hostelsgis|ministry_of_housing|בתי דיור|--
534|hostelsgis|ministry_of_housing|גיל זהב|--
534|hostelsgis|ministry_of_housing|הוסטל|--
534|hostelsgis|ministry_of_housing|שיכון|--
538|housingunits-planning-inventory|the_israel_lands_administration|דיור|--
538|housingunits-planning-inventory|the_israel_lands_administration|רשות מקרקעי ישראל|--
539|hov_2024|ministry_of_transport|2023|--
539|hov_2024|ministry_of_transport|GIS|--
539|hov_2024|ministry_of_transport|HOV|--
539|hov_2024|ministry_of_transport|gis|--
539|hov_2024|ministry_of_transport|חצב|--
539|hov_2024|ministry_of_transport|ממג|--
539|hov_2024|ministry_of_transport|נרת|--
539|hov_2024|ministry_of_transport|תכנית משלימה|--
540|hoze_zhut|ministry_of_transport|GIS|--
540|hoze_zhut|ministry_of_transport|דרך|--
540|hoze_zhut|ministry_of_transport|זכות|--
540|hoze_zhut|ministry_of_transport|חוצה ישראל|--
540|hoze_zhut|ministry_of_transport|כביש|--
540|hoze_zhut|ministry_of_transport|ממג|--
544|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|הדלת נרות|--
544|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|חיונך ותרבות|--
544|http-dat-gov-il-forms-data-shabat-5777-xls|religion-office|שבת|--
545|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|דת|--
545|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|הדלקת נרות|--
545|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|חינוך ותרבות|--
545|http-dat-gov-il-forms-data-shabat-5778-xls|religion-office|שבת|--
546|https-goo-gl-u7v4qv|haifa|אוכלוסיה|--
546|https-goo-gl-u7v4qv|haifa|חינוך ותרבות|--
546|https-goo-gl-u7v4qv|haifa|חיפה|--
546|https-goo-gl-u7v4qv|haifa|מתקני ספורט|--
547|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקי מדינת ישראל|--
547|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקים|--
547|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חקיקה|--
547|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|כנסת|--
547|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|משפטים|--
548|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|אוכלוסיה|--
548|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|חתונה|--
548|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נישואין|--
548|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נרשמים לנישואין|--
548|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|שירותי דת|--
549|https-www-data-gov-il-dataset-682|water_authority|Kineret|--
549|https-www-data-gov-il-dataset-682|water_authority|level|--
549|https-www-data-gov-il-dataset-682|water_authority|water|--
549|https-www-data-gov-il-dataset-682|water_authority|הידרומטריה|--
549|https-www-data-gov-il-dataset-682|water_authority|כנרת|--
549|https-www-data-gov-il-dataset-682|water_authority|מים|--
549|https-www-data-gov-il-dataset-682|water_authority|מפלס|--
549|https-www-data-gov-il-dataset-682|water_authority|רשות המים|--
550|https-www-data-gov-il-dataset-683|water_authority|dead sea|--
550|https-www-data-gov-il-dataset-683|water_authority|level|--
550|https-www-data-gov-il-dataset-683|water_authority|water|--
550|https-www-data-gov-il-dataset-683|water_authority|הידרומטריה|--
550|https-www-data-gov-il-dataset-683|water_authority|ים המלח|--
550|https-www-data-gov-il-dataset-683|water_authority|מים|--
550|https-www-data-gov-il-dataset-683|water_authority|מפלס|--
550|https-www-data-gov-il-dataset-683|water_authority|רשות המים|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|אכיפה|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|כבישים|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מהירות|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מצלמה|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|רמזור|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תחבורה|--
551|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תנועה|--
552|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|אכיפה|--
552|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|השבתה|--
